date,temperature,humidity,rainfall,state,city,month,year
2021-10-19 09:00:00,25.4,93,0.22,Manipur,Bishnupur,10,2021
2021-10-19 10:00:00,25.6,93,0.11,Manipur,Bishnupur,10,2021
2021-10-19 11:00:00,25.9,94,1.7,Manipur,Bishnupur,10,2021
2021-10-19 12:00:00,26.1,94,2.27,Manipur,Bishnupur,10,2021
2021-10-19 13:00:00,25.9,94,1.13,Manipur,Bishnupur,10,2021
2021-10-19 14:00:00,25.7,94,0.0,Manipur,Bishnupur,10,2021
2021-10-19 15:00:00,25.5,94,0.0,Manipur,Bishnupur,10,2021
2021-10-19 16:00:00,25.4,95,0.0,Manipur,Bishnupur,10,2021
2021-10-19 17:00:00,25.2,95,0.13,Manipur,Bishnupur,10,2021
2021-10-19 18:00:00,25.1,96,0.18,Manipur,Bishnupur,10,2021
2021-10-19 19:00:00,24.9,96,0.09,Manipur,Bishnupur,10,2021
2021-10-19 20:00:00,24.7,97,0.07,Manipur,Bishnupur,10,2021
2021-10-19 21:00:00,24.5,97,0.09,Manipur,Bishnupur,10,2021
2021-10-19 22:00:00,24.6,96,0.04,Manipur,Bishnupur,10,2021
2021-10-19 23:00:00,24.6,96,0.17,Manipur,Bishnupur,10,2021
2021-10-19 00:00:00,18.0,95,0.0,Manipur,Ukhrul,10,2021
2021-10-19 01:00:00,18.0,95,0.0,Manipur,Ukhrul,10,2021
2021-10-19 02:00:00,18.0,95,0.0,Manipur,Ukhrul,10,2021
2021-10-19 03:00:00,18.0,95,0.0,Manipur,Ukhrul,10,2021
2021-10-19 04:00:00,18.8,93,0.0,Manipur,Ukhrul,10,2021
2021-10-19 05:00:00,19.5,90,0.0,Manipur,Ukhrul,10,2021
2021-10-19 06:00:00,20.3,88,0.0,Manipur,Ukhrul,10,2021
2021-10-19 07:00:00,22.0,81,0.0,Manipur,Ukhrul,10,2021
2021-10-19 08:00:00,23.6,75,0.0,Manipur,Ukhrul,10,2021
2021-10-19 09:00:00,25.3,68,0.0,Manipur,Ukhrul,10,2021
2021-10-19 10:00:00,25.7,68,0.0,Manipur,Ukhrul,10,2021
2021-10-19 11:00:00,26.2,69,0.03,Manipur,Ukhrul,10,2021
2021-10-19 12:00:00,26.6,69,0.04,Manipur,Ukhrul,10,2021
2021-10-19 13:00:00,26.3,73,0.02,Manipur,Ukhrul,10,2021
2021-10-19 14:00:00,25.9,76,0.03,Manipur,Ukhrul,10,2021
2021-10-19 15:00:00,25.6,80,0.04,Manipur,Ukhrul,10,2021
2021-10-19 16:00:00,23.8,84,0.02,Manipur,Ukhrul,10,2021
2021-10-19 17:00:00,22.1,88,0.07,Manipur,Ukhrul,10,2021
2021-10-19 18:00:00,20.3,92,0.09,Manipur,Ukhrul,10,2021
2021-10-19 19:00:00,19.9,93,0.04,Manipur,Ukhrul,10,2021
2021-10-19 20:00:00,19.4,95,0.03,Manipur,Ukhrul,10,2021
2021-10-19 21:00:00,19.0,96,0.04,Manipur,Ukhrul,10,2021
2021-10-19 22:00:00,18.8,97,0.02,Manipur,Ukhrul,10,2021
2021-10-19 23:00:00,18.5,97,0.03,Manipur,Ukhrul,10,2021
2021-10-19 00:00:00,18.0,95,0.0,Manipur,Tamenglong,10,2021
2021-10-19 01:00:00,18.0,95,0.0,Manipur,Tamenglong,10,2021
2021-10-19 02:00:00,18.0,95,0.0,Manipur,Tamenglong,10,2021
2021-10-19 03:00:00,18.0,95,0.0,Manipur,Tamenglong,10,2021
2021-10-19 04:00:00,18.8,93,0.0,Manipur,Tamenglong,10,2021
2021-10-19 05:00:00,19.5,90,0.0,Manipur,Tamenglong,10,2021
2021-10-19 06:00:00,20.3,88,0.0,Manipur,Tamenglong,10,2021
2021-10-19 07:00:00,22.0,81,0.0,Manipur,Tamenglong,10,2021
2021-10-19 08:00:00,23.6,75,0.0,Manipur,Tamenglong,10,2021
2021-10-19 09:00:00,25.3,68,0.0,Manipur,Tamenglong,10,2021
2021-10-19 10:00:00,25.7,68,0.0,Manipur,Tamenglong,10,2021
2021-10-19 11:00:00,26.2,69,0.03,Manipur,Tamenglong,10,2021
2021-10-19 12:00:00,26.6,69,0.04,Manipur,Tamenglong,10,2021
2021-10-19 13:00:00,26.3,73,0.02,Manipur,Tamenglong,10,2021
2021-10-19 14:00:00,25.9,76,0.03,Manipur,Tamenglong,10,2021
2021-10-19 15:00:00,25.6,80,0.04,Manipur,Tamenglong,10,2021
2021-10-19 16:00:00,23.8,84,0.02,Manipur,Tamenglong,10,2021
2021-10-19 17:00:00,22.1,88,0.07,Manipur,Tamenglong,10,2021
2021-10-19 18:00:00,20.3,92,0.09,Manipur,Tamenglong,10,2021
2021-10-19 19:00:00,19.9,93,0.04,Manipur,Tamenglong,10,2021
2021-10-19 20:00:00,19.4,95,0.03,Manipur,Tamenglong,10,2021
2021-10-19 21:00:00,19.0,96,0.04,Manipur,Tamenglong,10,2021
2021-10-19 22:00:00,18.8,97,0.02,Manipur,Tamenglong,10,2021
2021-10-19 23:00:00,18.5,97,0.03,Manipur,Tamenglong,10,2021
2021-10-19 00:00:00,25.8,80,0.0,Manipur,Chandel,10,2021
2021-10-19 01:00:00,25.6,81,0.0,Manipur,Chandel,10,2021
2021-10-19 02:00:00,25.5,82,0.0,Manipur,Chandel,10,2021
2021-10-19 03:00:00,25.3,82,0.0,Manipur,Chandel,10,2021
2021-10-19 04:00:00,25.5,81,0.0,Manipur,Chandel,10,2021
2021-10-19 05:00:00,25.8,80,0.07,Manipur,Chandel,10,2021
2021-10-19 06:00:00,26.0,79,0.09,Manipur,Chandel,10,2021
2021-10-19 07:00:00,26.5,77,0.04,Manipur,Chandel,10,2021
2021-10-19 08:00:00,27.0,75,0.0,Manipur,Chandel,10,2021
2021-10-19 09:00:00,27.5,73,0.0,Manipur,Chandel,10,2021
2021-10-19 10:00:00,28.0,72,0.0,Manipur,Chandel,10,2021
2021-10-19 11:00:00,28.4,72,0.03,Manipur,Chandel,10,2021
2021-10-19 12:00:00,28.9,71,0.04,Manipur,Chandel,10,2021
2021-10-19 13:00:00,28.7,72,0.02,Manipur,Chandel,10,2021
2021-10-19 14:00:00,28.4,73,0.0,Manipur,Chandel,10,2021
2021-10-19 15:00:00,28.2,74,0.0,Manipur,Chandel,10,2021
2021-10-19 16:00:00,27.7,76,0.0,Manipur,Chandel,10,2021
2021-10-19 17:00:00,27.1,77,0.0,Manipur,Chandel,10,2021
2021-10-19 18:00:00,26.6,79,0.0,Manipur,Chandel,10,2021
2021-10-19 19:00:00,26.3,80,0.0,Manipur,Chandel,10,2021
2021-10-19 20:00:00,26.0,81,0.0,Manipur,Chandel,10,2021
2021-10-19 21:00:00,25.7,83,0.0,Manipur,Chandel,10,2021
2021-10-19 22:00:00,25.5,83,0.0,Manipur,Chandel,10,2021
2021-10-19 23:00:00,25.3,83,0.0,Manipur,Chandel,10,2021
2021-10-20 00:00:00,18.3,98,0.04,Manipur,Imphal,10,2021
2021-10-20 01:00:00,18.1,98,0.02,Manipur,Imphal,10,2021
2021-10-20 02:00:00,18.0,98,0.03,Manipur,Imphal,10,2021
2021-10-20 03:00:00,17.8,99,0.04,Manipur,Imphal,10,2021
2021-10-20 04:00:00,18.1,98,0.02,Manipur,Imphal,10,2021
2021-10-20 05:00:00,18.4,98,0.07,Manipur,Imphal,10,2021
2021-10-20 06:00:00,18.7,98,0.09,Manipur,Imphal,10,2021
2021-10-20 07:00:00,20.4,93,0.04,Manipur,Imphal,10,2021
2021-10-20 08:00:00,22.2,89,0.03,Manipur,Imphal,10,2021
2021-10-20 09:00:00,23.9,85,0.04,Manipur,Imphal,10,2021
2021-10-20 10:00:00,24.1,86,0.02,Manipur,Imphal,10,2021
2021-10-20 11:00:00,24.4,86,0.27,Manipur,Imphal,10,2021
2021-10-20 12:00:00,24.6,87,0.36,Manipur,Imphal,10,2021
2021-10-20 13:00:00,24.0,89,0.18,Manipur,Imphal,10,2021
2021-10-20 14:00:00,23.3,92,0.3,Manipur,Imphal,10,2021
2021-10-20 15:00:00,22.7,95,0.4,Manipur,Imphal,10,2021
2021-10-20 16:00:00,21.8,96,0.2,Manipur,Imphal,10,2021
2021-10-20 17:00:00,20.8,96,0.03,Manipur,Imphal,10,2021
2021-10-20 18:00:00,19.9,97,0.04,Manipur,Imphal,10,2021
2021-10-20 19:00:00,19.6,97,0.02,Manipur,Imphal,10,2021
2021-10-20 20:00:00,19.3,97,0.0,Manipur,Imphal,10,2021
2021-10-20 21:00:00,19.0,98,0.0,Manipur,Imphal,10,2021
2021-10-20 22:00:00,18.8,97,0.0,Manipur,Imphal,10,2021
2021-10-20 23:00:00,18.7,97,0.03,Manipur,Imphal,10,2021
2021-10-20 00:00:00,24.7,95,0.22,Manipur,Bishnupur,10,2021
2021-10-20 01:00:00,24.7,95,0.11,Manipur,Bishnupur,10,2021
2021-10-20 02:00:00,24.7,94,0.0,Manipur,Bishnupur,10,2021
2021-10-20 03:00:00,24.7,94,0.0,Manipur,Bishnupur,10,2021
2021-10-20 04:00:00,24.7,95,0.0,Manipur,Bishnupur,10,2021
2021-10-20 05:00:00,24.6,95,0.43,Manipur,Bishnupur,10,2021
2021-10-20 06:00:00,24.6,96,0.58,Manipur,Bishnupur,10,2021
2021-10-20 07:00:00,24.8,96,0.29,Manipur,Bishnupur,10,2021
2021-10-20 08:00:00,25.0,95,0.33,Manipur,Bishnupur,10,2021
2021-10-20 09:00:00,25.2,95,0.44,Manipur,Bishnupur,10,2021
2021-10-20 10:00:00,25.8,94,0.22,Manipur,Bishnupur,10,2021
2021-10-20 11:00:00,26.4,93,0.3,Manipur,Bishnupur,10,2021
2021-10-20 12:00:00,27.0,92,0.4,Manipur,Bishnupur,10,2021
2021-10-20 13:00:00,27.1,92,0.2,Manipur,Bishnupur,10,2021
2021-10-20 14:00:00,27.2,91,0.1,Manipur,Bishnupur,10,2021
2021-10-20 15:00:00,27.3,91,0.13,Manipur,Bishnupur,10,2021
2021-10-20 16:00:00,26.8,91,0.07,Manipur,Bishnupur,10,2021
2021-10-20 17:00:00,26.2,92,0.07,Manipur,Bishnupur,10,2021
2021-10-20 18:00:00,25.7,93,0.09,Manipur,Bishnupur,10,2021
2021-10-20 19:00:00,25.5,94,0.04,Manipur,Bishnupur,10,2021
2021-10-20 20:00:00,25.4,95,0.0,Manipur,Bishnupur,10,2021
2021-10-20 21:00:00,25.2,96,0.0,Manipur,Bishnupur,10,2021
2021-10-20 22:00:00,25.3,95,0.0,Manipur,Bishnupur,10,2021
2021-10-20 23:00:00,25.3,94,0.2,Manipur,Bishnupur,10,2021
2021-10-20 00:00:00,18.3,98,0.04,Manipur,Ukhrul,10,2021
2021-10-20 01:00:00,18.1,98,0.02,Manipur,Ukhrul,10,2021
2021-10-20 02:00:00,18.0,98,0.03,Manipur,Ukhrul,10,2021
2021-10-20 03:00:00,17.8,99,0.04,Manipur,Ukhrul,10,2021
2021-10-20 04:00:00,18.1,98,0.02,Manipur,Ukhrul,10,2021
2021-10-20 05:00:00,18.4,98,0.07,Manipur,Ukhrul,10,2021
2021-10-20 06:00:00,18.7,98,0.09,Manipur,Ukhrul,10,2021
2021-10-20 07:00:00,20.4,93,0.04,Manipur,Ukhrul,10,2021
2021-10-20 08:00:00,22.2,89,0.03,Manipur,Ukhrul,10,2021
2021-10-20 09:00:00,23.9,85,0.04,Manipur,Ukhrul,10,2021
2021-10-20 10:00:00,24.1,86,0.02,Manipur,Ukhrul,10,2021
2021-10-20 11:00:00,24.4,86,0.27,Manipur,Ukhrul,10,2021
2021-10-20 12:00:00,24.6,87,0.36,Manipur,Ukhrul,10,2021
2021-10-20 13:00:00,24.0,89,0.18,Manipur,Ukhrul,10,2021
2021-10-20 14:00:00,23.3,92,0.3,Manipur,Ukhrul,10,2021
2021-10-20 15:00:00,22.7,95,0.4,Manipur,Ukhrul,10,2021
2021-10-20 16:00:00,21.8,96,0.2,Manipur,Ukhrul,10,2021
2021-10-20 17:00:00,20.8,96,0.03,Manipur,Ukhrul,10,2021
2021-10-20 18:00:00,19.9,97,0.04,Manipur,Ukhrul,10,2021
2021-10-20 19:00:00,19.6,97,0.02,Manipur,Ukhrul,10,2021
2021-10-20 20:00:00,19.3,97,0.0,Manipur,Ukhrul,10,2021
2021-10-20 21:00:00,19.0,98,0.0,Manipur,Ukhrul,10,2021
2021-10-20 22:00:00,18.8,97,0.0,Manipur,Ukhrul,10,2021
2021-10-20 23:00:00,18.7,97,0.03,Manipur,Ukhrul,10,2021
2021-10-20 00:00:00,18.3,98,0.04,Manipur,Tamenglong,10,2021
2021-10-20 01:00:00,18.1,98,0.02,Manipur,Tamenglong,10,2021
2021-10-20 02:00:00,18.0,98,0.03,Manipur,Tamenglong,10,2021
2021-10-20 03:00:00,17.8,99,0.04,Manipur,Tamenglong,10,2021
2021-10-20 04:00:00,18.1,98,0.02,Manipur,Tamenglong,10,2021
2021-10-20 05:00:00,18.4,98,0.07,Manipur,Tamenglong,10,2021
2021-10-20 06:00:00,18.7,98,0.09,Manipur,Tamenglong,10,2021
2021-10-20 07:00:00,20.4,93,0.04,Manipur,Tamenglong,10,2021
2021-10-20 08:00:00,22.2,89,0.03,Manipur,Tamenglong,10,2021
2021-10-20 09:00:00,23.9,85,0.04,Manipur,Tamenglong,10,2021
2021-10-20 10:00:00,24.1,86,0.02,Manipur,Tamenglong,10,2021
2021-10-20 11:00:00,24.4,86,0.27,Manipur,Tamenglong,10,2021
2021-10-20 12:00:00,24.6,87,0.36,Manipur,Tamenglong,10,2021
2021-10-20 13:00:00,24.0,89,0.18,Manipur,Tamenglong,10,2021
2021-10-20 14:00:00,23.3,92,0.3,Manipur,Tamenglong,10,2021
2021-10-20 15:00:00,22.7,95,0.4,Manipur,Tamenglong,10,2021
2021-10-20 16:00:00,21.8,96,0.2,Manipur,Tamenglong,10,2021
2021-10-20 17:00:00,20.8,96,0.03,Manipur,Tamenglong,10,2021
2021-10-20 18:00:00,19.9,97,0.04,Manipur,Tamenglong,10,2021
2021-10-20 19:00:00,19.6,97,0.02,Manipur,Tamenglong,10,2021
2021-10-20 20:00:00,19.3,97,0.0,Manipur,Tamenglong,10,2021
2021-10-20 21:00:00,19.0,98,0.0,Manipur,Tamenglong,10,2021
2021-10-20 22:00:00,18.8,97,0.0,Manipur,Tamenglong,10,2021
2021-10-20 23:00:00,18.7,97,0.03,Manipur,Tamenglong,10,2021
2021-10-20 00:00:00,25.1,83,0.0,Manipur,Chandel,10,2021
2021-10-20 01:00:00,24.8,84,0.0,Manipur,Chandel,10,2021
2021-10-20 02:00:00,24.6,85,0.0,Manipur,Chandel,10,2021
2021-10-20 03:00:00,24.3,87,0.0,Manipur,Chandel,10,2021
2021-10-20 04:00:00,24.2,86,0.0,Manipur,Chandel,10,2021
2021-10-20 05:00:00,24.1,86,0.0,Manipur,Chandel,10,2021
2021-10-20 06:00:00,24.0,86,0.0,Manipur,Chandel,10,2021
2021-10-20 07:00:00,24.9,83,0.0,Manipur,Chandel,10,2021
2021-10-20 08:00:00,25.7,80,0.0,Manipur,Chandel,10,2021
2021-10-20 09:00:00,26.6,76,0.0,Manipur,Chandel,10,2021
2021-10-20 10:00:00,27.6,74,0.0,Manipur,Chandel,10,2021
2021-10-20 11:00:00,28.7,71,0.0,Manipur,Chandel,10,2021
2021-10-20 12:00:00,29.7,69,0.0,Manipur,Chandel,10,2021
2021-10-20 13:00:00,29.3,71,0.0,Manipur,Chandel,10,2021
2021-10-20 14:00:00,28.9,73,0.0,Manipur,Chandel,10,2021
2021-10-20 15:00:00,28.5,75,0.0,Manipur,Chandel,10,2021
2021-10-20 16:00:00,28.0,77,0.0,Manipur,Chandel,10,2021
2021-10-20 17:00:00,27.4,78,0.0,Manipur,Chandel,10,2021
2021-10-20 18:00:00,26.9,80,0.0,Manipur,Chandel,10,2021
2021-10-20 19:00:00,26.6,81,0.0,Manipur,Chandel,10,2021
2021-10-20 20:00:00,26.4,82,0.0,Manipur,Chandel,10,2021
2021-10-20 21:00:00,26.1,83,0.0,Manipur,Chandel,10,2021
2021-10-20 22:00:00,25.8,84,0.0,Manipur,Chandel,10,2021
2021-10-20 23:00:00,25.5,85,0.0,Manipur,Chandel,10,2021
2021-10-21 00:00:00,18.5,97,0.04,Manipur,Imphal,10,2021
2021-10-21 01:00:00,18.4,98,0.02,Manipur,Imphal,10,2021
2021-10-21 02:00:00,18.4,98,0.03,Manipur,Imphal,10,2021
2021-10-21 03:00:00,18.3,98,0.04,Manipur,Imphal,10,2021
2021-10-21 04:00:00,18.6,98,0.02,Manipur,Imphal,10,2021
2021-10-21 05:00:00,18.8,97,0.0,Manipur,Imphal,10,2021
2021-10-21 06:00:00,19.1,97,0.0,Manipur,Imphal,10,2021
2021-10-21 07:00:00,20.0,95,0.0,Manipur,Imphal,10,2021
2021-10-21 08:00:00,21.0,93,0.03,Manipur,Imphal,10,2021
2021-10-21 09:00:00,21.9,92,0.04,Manipur,Imphal,10,2021
2021-10-21 10:00:00,22.4,91,0.02,Manipur,Imphal,10,2021
2021-10-21 11:00:00,22.8,90,0.17,Manipur,Imphal,10,2021
2021-10-21 12:00:00,23.3,89,0.22,Manipur,Imphal,10,2021
2021-10-21 13:00:00,23.2,90,0.11,Manipur,Imphal,10,2021
2021-10-21 14:00:00,23.0,91,0.13,Manipur,Imphal,10,2021
2021-10-21 15:00:00,22.9,93,0.18,Manipur,Imphal,10,2021
2021-10-21 16:00:00,21.8,94,0.09,Manipur,Imphal,10,2021
2021-10-21 17:00:00,20.6,96,0.27,Manipur,Imphal,10,2021
2021-10-21 18:00:00,19.5,98,0.36,Manipur,Imphal,10,2021
2021-10-21 19:00:00,19.3,98,0.18,Manipur,Imphal,10,2021
2021-10-21 20:00:00,19.2,98,0.17,Manipur,Imphal,10,2021
2021-10-21 21:00:00,19.0,98,0.22,Manipur,Imphal,10,2021
2021-10-21 22:00:00,18.9,98,0.11,Manipur,Imphal,10,2021
2021-10-21 23:00:00,18.7,97,0.07,Manipur,Imphal,10,2021
2021-10-21 00:00:00,25.4,93,0.27,Manipur,Bishnupur,10,2021
2021-10-21 01:00:00,25.3,93,0.13,Manipur,Bishnupur,10,2021
2021-10-21 02:00:00,25.2,93,0.03,Manipur,Bishnupur,10,2021
2021-10-21 03:00:00,25.1,94,0.04,Manipur,Bishnupur,10,2021
2021-10-21 04:00:00,25.2,93,0.02,Manipur,Bishnupur,10,2021
2021-10-21 05:00:00,25.3,93,0.0,Manipur,Bishnupur,10,2021
2021-10-21 06:00:00,25.4,92,0.0,Manipur,Bishnupur,10,2021
2021-10-21 07:00:00,26.8,86,0.0,Manipur,Bishnupur,10,2021
2021-10-21 08:00:00,28.2,80,0.0,Manipur,Bishnupur,10,2021
2021-10-21 09:00:00,29.6,74,0.0,Manipur,Bishnupur,10,2021
2021-10-21 10:00:00,30.5,71,0.0,Manipur,Bishnupur,10,2021
2021-10-21 11:00:00,31.3,69,0.2,Manipur,Bishnupur,10,2021
2021-10-21 12:00:00,32.2,66,0.27,Manipur,Bishnupur,10,2021
2021-10-21 13:00:00,32.0,68,0.13,Manipur,Bishnupur,10,2021
2021-10-21 14:00:00,31.9,69,0.0,Manipur,Bishnupur,10,2021
2021-10-21 15:00:00,31.7,70,0.0,Manipur,Bishnupur,10,2021
2021-10-21 16:00:00,30.5,73,0.0,Manipur,Bishnupur,10,2021
2021-10-21 17:00:00,29.3,76,0.03,Manipur,Bishnupur,10,2021
2021-10-21 18:00:00,28.1,79,0.04,Manipur,Bishnupur,10,2021
2021-10-21 19:00:00,27.7,80,0.02,Manipur,Bishnupur,10,2021
2021-10-21 20:00:00,27.2,82,0.0,Manipur,Bishnupur,10,2021
2021-10-21 21:00:00,26.8,84,0.0,Manipur,Bishnupur,10,2021
2021-10-21 22:00:00,26.1,81,0.0,Manipur,Bishnupur,10,2021
2021-10-21 23:00:00,25.4,79,0.0,Manipur,Bishnupur,10,2021
2021-10-21 00:00:00,18.5,97,0.04,Manipur,Ukhrul,10,2021
2021-10-21 01:00:00,18.4,98,0.02,Manipur,Ukhrul,10,2021
2021-10-21 02:00:00,18.4,98,0.03,Manipur,Ukhrul,10,2021
2021-10-21 03:00:00,18.3,98,0.04,Manipur,Ukhrul,10,2021
2021-10-21 04:00:00,18.6,98,0.02,Manipur,Ukhrul,10,2021
2021-10-21 05:00:00,18.8,97,0.0,Manipur,Ukhrul,10,2021
2021-10-21 06:00:00,19.1,97,0.0,Manipur,Ukhrul,10,2021
2021-10-21 07:00:00,20.0,95,0.0,Manipur,Ukhrul,10,2021
2021-10-21 08:00:00,21.0,93,0.03,Manipur,Ukhrul,10,2021
2021-10-21 09:00:00,21.9,92,0.04,Manipur,Ukhrul,10,2021
2021-10-21 10:00:00,22.4,91,0.02,Manipur,Ukhrul,10,2021
2021-10-21 11:00:00,22.8,90,0.17,Manipur,Ukhrul,10,2021
2021-10-21 12:00:00,23.3,89,0.22,Manipur,Ukhrul,10,2021
2021-10-21 13:00:00,23.2,90,0.11,Manipur,Ukhrul,10,2021
2021-10-21 14:00:00,23.0,91,0.13,Manipur,Ukhrul,10,2021
2021-10-21 15:00:00,22.9,93,0.18,Manipur,Ukhrul,10,2021
2021-10-21 16:00:00,21.8,94,0.09,Manipur,Ukhrul,10,2021
2021-10-21 17:00:00,20.6,96,0.27,Manipur,Ukhrul,10,2021
2021-10-21 18:00:00,19.5,98,0.36,Manipur,Ukhrul,10,2021
2021-10-21 19:00:00,19.3,98,0.18,Manipur,Ukhrul,10,2021
2021-10-21 20:00:00,19.2,98,0.17,Manipur,Ukhrul,10,2021
2021-10-21 21:00:00,19.0,98,0.22,Manipur,Ukhrul,10,2021
2021-10-21 22:00:00,18.9,98,0.11,Manipur,Ukhrul,10,2021
2021-10-21 23:00:00,18.7,97,0.07,Manipur,Ukhrul,10,2021
2021-10-21 00:00:00,18.5,97,0.04,Manipur,Tamenglong,10,2021
2021-10-21 01:00:00,18.4,98,0.02,Manipur,Tamenglong,10,2021
2021-10-21 02:00:00,18.4,98,0.03,Manipur,Tamenglong,10,2021
2021-10-21 03:00:00,18.3,98,0.04,Manipur,Tamenglong,10,2021
2021-10-21 04:00:00,18.6,98,0.02,Manipur,Tamenglong,10,2021
2021-10-21 05:00:00,18.8,97,0.0,Manipur,Tamenglong,10,2021
2021-10-21 06:00:00,19.1,97,0.0,Manipur,Tamenglong,10,2021
2021-10-21 07:00:00,20.0,95,0.0,Manipur,Tamenglong,10,2021
2021-10-21 08:00:00,21.0,93,0.03,Manipur,Tamenglong,10,2021
2021-10-21 09:00:00,21.9,92,0.04,Manipur,Tamenglong,10,2021
2021-10-21 10:00:00,22.4,91,0.02,Manipur,Tamenglong,10,2021
2021-10-21 11:00:00,22.8,90,0.17,Manipur,Tamenglong,10,2021
2021-10-21 12:00:00,23.3,89,0.22,Manipur,Tamenglong,10,2021
2021-10-21 13:00:00,23.2,90,0.11,Manipur,Tamenglong,10,2021
2021-10-21 14:00:00,23.0,91,0.13,Manipur,Tamenglong,10,2021
2021-10-21 15:00:00,22.9,93,0.18,Manipur,Tamenglong,10,2021
2021-10-21 16:00:00,21.8,94,0.09,Manipur,Tamenglong,10,2021
2021-10-21 17:00:00,20.6,96,0.27,Manipur,Tamenglong,10,2021
2021-10-21 18:00:00,19.5,98,0.36,Manipur,Tamenglong,10,2021
2021-10-21 19:00:00,19.3,98,0.18,Manipur,Tamenglong,10,2021
2021-10-21 20:00:00,19.2,98,0.17,Manipur,Tamenglong,10,2021
2021-10-21 21:00:00,19.0,98,0.22,Manipur,Tamenglong,10,2021
2021-10-21 22:00:00,18.9,98,0.11,Manipur,Tamenglong,10,2021
2021-10-21 23:00:00,18.7,97,0.07,Manipur,Tamenglong,10,2021
2021-10-21 00:00:00,25.2,86,0.0,Manipur,Chandel,10,2021
2021-10-21 01:00:00,25.0,87,0.0,Manipur,Chandel,10,2021
2021-10-21 02:00:00,24.7,87,0.0,Manipur,Chandel,10,2021
2021-10-21 03:00:00,24.5,88,0.0,Manipur,Chandel,10,2021
2021-10-21 04:00:00,24.4,88,0.0,Manipur,Chandel,10,2021
2021-10-21 05:00:00,24.2,88,0.0,Manipur,Chandel,10,2021
2021-10-21 06:00:00,24.1,88,0.0,Manipur,Chandel,10,2021
2021-10-21 07:00:00,25.2,83,0.0,Manipur,Chandel,10,2021
2021-10-21 08:00:00,26.4,78,0.0,Manipur,Chandel,10,2021
2021-10-21 09:00:00,27.5,73,0.0,Manipur,Chandel,10,2021
2021-10-21 10:00:00,29.4,69,0.0,Manipur,Chandel,10,2021
2021-10-21 11:00:00,31.4,65,0.0,Manipur,Chandel,10,2021
2021-10-21 12:00:00,33.3,62,0.0,Manipur,Chandel,10,2021
2021-10-21 13:00:00,32.2,63,0.0,Manipur,Chandel,10,2021
2021-10-21 14:00:00,31.2,65,0.0,Manipur,Chandel,10,2021
2021-10-21 15:00:00,30.1,67,0.0,Manipur,Chandel,10,2021
2021-10-21 16:00:00,29.3,71,0.0,Manipur,Chandel,10,2021
2021-10-21 17:00:00,28.4,74,0.03,Manipur,Chandel,10,2021
2021-10-21 18:00:00,27.6,78,0.04,Manipur,Chandel,10,2021
2021-10-21 19:00:00,27.3,79,0.02,Manipur,Chandel,10,2021
2021-10-21 20:00:00,27.1,80,0.0,Manipur,Chandel,10,2021
2021-10-21 21:00:00,26.8,80,0.0,Manipur,Chandel,10,2021
2021-10-21 22:00:00,26.4,81,0.0,Manipur,Chandel,10,2021
2021-10-21 23:00:00,26.0,82,0.0,Manipur,Chandel,10,2021
2021-10-22 00:00:00,18.6,96,0.09,Manipur,Imphal,10,2021
2021-10-22 01:00:00,17.9,97,0.04,Manipur,Imphal,10,2021
2021-10-22 02:00:00,17.3,97,0.03,Manipur,Imphal,10,2021
2021-10-22 03:00:00,16.6,97,0.04,Manipur,Imphal,10,2021
2021-10-22 04:00:00,17.1,97,0.02,Manipur,Imphal,10,2021
2021-10-22 05:00:00,17.6,96,0.0,Manipur,Imphal,10,2021
2021-10-22 06:00:00,18.1,96,0.0,Manipur,Imphal,10,2021
2021-10-22 07:00:00,20.5,87,0.0,Manipur,Imphal,10,2021
2021-10-22 08:00:00,22.8,79,0.0,Manipur,Imphal,10,2021
2021-10-22 09:00:00,25.2,70,0.0,Manipur,Imphal,10,2021
2021-10-22 10:00:00,26.0,67,0.0,Manipur,Imphal,10,2021
2021-10-22 11:00:00,26.8,65,0.13,Manipur,Imphal,10,2021
2021-10-22 12:00:00,27.6,62,0.18,Manipur,Imphal,10,2021
2021-10-22 13:00:00,26.6,66,0.09,Manipur,Imphal,10,2021
2021-10-22 14:00:00,25.6,71,0.07,Manipur,Imphal,10,2021
2021-10-22 15:00:00,24.6,75,0.09,Manipur,Imphal,10,2021
2021-10-22 16:00:00,22.6,81,0.04,Manipur,Imphal,10,2021
2021-10-22 17:00:00,20.7,86,0.0,Manipur,Imphal,10,2021
2021-10-22 18:00:00,18.7,92,0.0,Manipur,Imphal,10,2021
2021-10-22 19:00:00,17.9,93,0.0,Manipur,Imphal,10,2021
2021-10-22 20:00:00,17.2,94,0.0,Manipur,Imphal,10,2021
2021-10-22 21:00:00,16.4,96,0.0,Manipur,Imphal,10,2021
2021-10-22 22:00:00,16.1,95,0.0,Manipur,Imphal,10,2021
2021-10-22 23:00:00,15.8,95,0.0,Manipur,Imphal,10,2021
2021-10-22 00:00:00,24.7,76,0.0,Manipur,Bishnupur,10,2021
2021-10-22 01:00:00,24.4,76,0.0,Manipur,Bishnupur,10,2021
2021-10-22 02:00:00,24.1,77,0.0,Manipur,Bishnupur,10,2021
2021-10-22 03:00:00,23.8,77,0.0,Manipur,Bishnupur,10,2021
2021-10-22 04:00:00,23.9,77,0.0,Manipur,Bishnupur,10,2021
